#Parameters = {xtest=0; xsource=8; ncells=15; sigmaz=10; wakelength=10000}
#"s / mm"	"X (2) [Real Part / V/pC]"
#-----------------------------------
7002.2291802397	0.0020573441030561
7002.5375698490	0.0022202467953485
7002.8459594583	0.0023804682631409
7003.1543490676	0.0025376911796214
7003.4627386769	0.0026916027639691
7003.7711282862	0.0028418961726579
7004.0795178955	0.0029882717836552
7004.3879075048	0.0031304382404994
7004.6962971141	0.0032681131846762
7005.0046867234	0.0034010237495279
7005.3130763327	0.0035289068819271
7005.6214659420	0.0036515095522861
7005.9298555513	0.0037685890221957
7006.2382451606	0.0038799132357678
7006.5466347699	0.0039852612807107
7006.8550243793	0.0040844239621066
7007.1634139886	0.0041772044244604
7007.4718035979	0.0042634186371397
7007.7801932072	0.0043428956788360
7008.0885828165	0.0044154777635216
7008.3969724258	0.0044810200453252
7008.7053620351	0.0045393903409070
7009.0137516444	0.0045904687861117
7009.3221412537	0.0046341476105492
7009.6305308630	0.0046703312284030
7009.9389204723	0.0046989366897716
7010.2473100816	0.0047198945022125
7010.5556996909	0.0047331496895944
7010.8640893002	0.0047386629229885
7011.1724789095	0.0047364115738383
7011.4808685188	0.0047263904773036
7011.7892581281	0.0047086122713026
7012.0976477374	0.0046831072582706
7012.4060373467	0.0046499228186333
7012.7144269560	0.0046091225364622
7013.0228165653	0.0045607851864961
7013.3312061746	0.0045050037148153
7013.6395957839	0.0044418843779082
7013.9479853932	0.0043715461615657
7014.2563750025	0.0042941204925107
7014.5647646118	0.0042097512060664
7014.8731542211	0.0041185946280482
7015.1815438304	0.0040208197050219
7015.4899334397	0.0039166081134172
7015.7983230490	0.0038061542462754
7016.1067126583	0.0036896650259928
7016.4151022676	0.0035673595075340
7016.7234918769	0.0034394684019249
7017.0318814862	0.0033062335872565
7017.3402710955	0.0031679076151239
7017.6486607048	0.0030247532543518
7017.9570503141	0.0028770430756098
7018.2654399234	0.0027250591005361
7018.5738295327	0.0025690924339584
7018.8822191420	0.0024094428132434
7019.1906087513	0.0022464180814099
7019.4989983606	0.0020803334440697
7019.8073879699	0.0019115105449832
7020.1157775792	0.0017402764568583
7020.4241671885	0.0015669625244204
7020.7325567978	0.0013919031483535
7021.0409464071	0.0012154346616333
7021.3493360164	0.0010378944217719
7021.6577256257	0.00085962016658372
7021.9661152350	0.00068094957784946
7022.2745048443	0.00050222010826265
7022.5828944536	0.00032376906963506
7022.8912840629	0.00014593379893539
7023.1996736722	-3.0948258801528e-05
7023.5080632815	-0.00020653967001232
7023.8164528909	-0.00038050339280718
7024.1248425002	-0.00055250344696682
7024.4332321095	-0.00072220589763138
7024.7416217188	-0.00088928011149218
7025.0500113281	-0.0010534001483887
7025.3584009374	-0.0012142461333118
7025.6667905467	-0.0013715054374286
7025.9751801560	-0.0015248736334328
7026.2835697653	-0.0016740551649200
7026.5919593746	-0.0018187637314231
7026.9003489839	-0.0019587224654142
7027.2087385932	-0.0020936639443354
7027.5171282025	-0.0022233302543217
7027.8255178118	-0.0023474731964581
7028.1339074211	-0.0024658545861779
7028.4422970304	-0.0025782467091414
7028.7506866397	-0.0026844328969783
7029.0590762490	-0.0027842081141116
7029.3674658583	-0.0028773794651710
7029.6758554676	-0.0029637665105238
7029.9842450769	-0.0030432014193679
7030.2926346862	-0.0031155289995124
7030.6010242955	-0.0031806066275913
7030.9094139048	-0.0032383041659493
7031.2178035141	-0.0032885040189679
7031.5261931234	-0.0033311014228763
7031.8345827327	-0.0033660049683530
7032.1429723420	-0.0033931373537535
7032.4513619513	-0.0034124362509383
7032.7597515606	-0.0034238551456938
7033.0681411699	-0.0034273640531115
7033.3765307792	-0.0034229499303338
7033.6849203885	-0.0034106167266505
7033.9933099978	-0.0033903850505016
7034.3016996071	-0.0033622914679556
7034.6100892164	-0.0033263876182336
7034.9184788257	-0.0032827392923384
7035.2268684350	-0.0032314256324309
7035.5352580443	-0.0031725385764165
7035.8436476536	-0.0031061825387771
7036.1520372629	-0.0030324744067621
7036.4604268722	-0.0029515438245256
7036.7688164815	-0.0028635335324730
7037.0772060908	-0.0027685997119682
7037.3855957001	-0.0026669122401962
7037.6939853094	-0.0025586547280934
7038.0023749187	-0.0024440243546903
7038.3107645280	-0.0023232314885849
7038.6191541373	-0.0021964992260636
7038.9275437466	-0.0020640628724817
7039.2359333559	-0.0019261693707991
7039.5443229652	-0.0017830767437618
7039.8527125745	-0.0016350536371075
7040.1611021838	-0.0014823789041004
7040.4694917931	-0.0013253410739752
7040.7778814024	-0.0011642377146382
7041.0862710118	-0.00099937468306629
7041.3946606211	-0.00083106533787485
7041.7030502304	-0.00065962961390743
7042.0114398397	-0.00048539305803991
7042.3198294490	-0.00030868597030528
7042.6282190583	-0.00012984264058634
7042.9366086676	5.0799200732069e-05
7043.2449982769	0.00023289878515338
7043.5533878862	0.00041611256458070
7043.8617774955	0.00060009437235765
7044.1701671048	0.00078449559625339
7044.4785567141	0.00096896539295473
7044.7869463234	0.0011531510619732
7045.0953359327	0.0013366985782872
7045.4037255420	0.0015192532342730
7045.7121151513	0.0017004604668745
7046.0205047606	0.0018799668638206
7046.3288943699	0.0020574212070616
7046.6372839792	0.0022324755123879
7046.9456735885	0.0024047861201101
7047.2540631978	0.0025740147612245
7047.5624528071	0.0027398295134190
7047.8708424164	0.0029019056615841
7048.1792320257	0.0030599264663893
7048.4876216350	0.0032135837839366
7048.7960112443	0.0033625785366939
7049.1044008536	0.0035066210304000
7049.4127904629	0.0036454311482300
7049.7211800722	0.0037787384500139
7050.0295696815	0.0039062822360751
7050.3379592908	0.0040278116375932
7050.6463489001	0.0041430857814205
7050.9547385094	0.0042518741253263
7051.2631281187	0.0043539569163062
7051.5715177280	0.0044491257695709
7051.8799073373	0.0045371843773223
7052.1882969466	0.0046179493075375
7052.4966865559	0.0046912507933344
7052.8050761652	0.0047569334612348
7053.1134657745	0.0048148570123369
7053.4218553838	0.0048648967951435
7053.7302449931	0.0049069442865545
7054.0386346024	0.0049409074365976
7054.3470242117	0.0049667109173882
7054.6554138210	0.0049842963179514
7054.9638034303	0.0049936221728418
7055.2721930396	0.0049946639545287
7055.5805826489	0.0049874139971851
7055.8889722582	0.0049718812410061
7056.1973618675	0.0049480909198053
7056.5057514768	0.0049160841564208
7056.8141410861	0.0048759175316697
7057.1225306954	0.0048276626540379
7057.4309203047	0.0047714057808382
7057.7393099140	0.0047072475880990
7058.0476995234	0.0046353030633286
7058.3560891327	0.0045557015528383
7058.6644787420	0.0044685869190825
7058.9728683513	0.0043741177848078
7059.2812579606	0.0042724677535961
7059.5896475699	0.0041638255333827
7059.8980371792	0.0040483949497806
7060.2064267885	0.0039263948170923
7060.5148163978	0.0037980586151011
7060.8232060071	0.0036636339906897
7061.1315956164	0.0035233821041283
7061.4399852257	0.0033775768614625
7061.7483748350	0.0032265040781534
7062.0567644443	0.0030704605304757
7062.3651540536	0.0029097529726936
7062.6735436629	0.0027446971677037
7062.9819332722	0.0025756169241498
7063.2903228815	0.0024028431735068
7063.5987124908	0.0022267131118212
7063.9071021001	0.0020475694754555
7064.2154917094	0.0018657599771860
7064.5238813187	0.0016816368619523
7064.8322709280	0.0014955566714910
7065.1406605373	0.0013078801520833
7065.4490501466	0.0011189721646897
7065.7574397559	0.00092920151602493
7066.0658293652	0.00073894065988232
7066.3742189745	0.00054856522272032
7066.6826085838	0.00035845322887705
7066.9909981931	0.00016898403389031
7067.2993878024	-1.9462939239670e-05
7067.6077774117	-0.00020650955383383
7067.9161670210	-0.00039178034171506
7068.2245566303	-0.00057490383109742
7068.5329462396	-0.00075551370995783
7068.8413358489	-0.00093324977665346
7069.1497254582	-0.0011077586987878
7069.4581150675	-0.0012786946259411
7069.7665046768	-0.0014457196702191
7070.0748942861	-0.0016085043445128
7070.3832838954	-0.0017667280284210
7070.6916735047	-0.0019200794498245
7071.0000631140	-0.0020682571797338
7071.3084527233	-0.0022109701431321
7071.6168423326	-0.0023479381140304
7071.9252319419	-0.0024788920894071
7072.2336215512	-0.0026035745730184
7072.5420111605	-0.0027217398471334
7072.8504007698	-0.0028331542142217
7073.1587903791	-0.0029375962188663
7073.4671799884	-0.0030348569302860
7073.7755695977	-0.0031247404390689
7074.0839592070	-0.0032070645732212
7074.3923488163	-0.0032816617564149
7074.7007384256	-0.0033483799407843
7075.0091280350	-0.0034070835918787
7075.3175176443	-0.0034576546552401
7075.6259072536	-0.0034999933482131
7075.9342968629	-0.0035340186298568
7076.2426864722	-0.0035596683073323
7076.5510760815	-0.0035768988412115
7076.8594656908	-0.0035856848493910
7077.1678553001	-0.0035860184129173
7077.4762449094	-0.0035779082705190
7077.7846345187	-0.0035613790535567
7078.0930241280	-0.0035364707104959
7078.4014137373	-0.0035032381589891
7078.7098033466	-0.0034617512077436
7079.0181929559	-0.0034120946779813
7079.3265825652	-0.0033543686600492
7079.6349721745	-0.0032886888681255
7079.9433617838	-0.0032151869324204
7080.2517513931	-0.0031340105127369
7080.5601410024	-0.0030453232445813
7080.8685306117	-0.0029493044874282
7081.1769202210	-0.0028461489265103
7081.4853098303	-0.0027360660122654
7081.7936994396	-0.0026192793368233
7082.1020890489	-0.0024960260791572
7082.4104786582	-0.0023665564882049
7082.7188682675	-0.0022311334199511
7083.0272578768	-0.0020900318933224
7083.3356474861	-0.0019435386163826
7083.6440370954	-0.0017919513777090
7083.9524267047	-0.0016355782509169
7084.2608163140	-0.0014747365995291
7084.5692059233	-0.0013097519109967
7084.8775955326	-0.0011409565504066
7085.1859851419	-0.00096868854692337
7085.4943747512	-0.00079329053984122
7085.8027643605	-0.00061510894705701
7086.1111539698	-0.00043449345454009
7086.4195435791	-0.00025179684636831
7086.7279331884	-6.7375033215944e-05
7087.0363227977	0.00011841282760217
7087.3447124070	0.00030520429199711
7087.6531020163	0.00049263374722769
7087.9614916256	0.00068033279206863
7088.2698812349	0.00086793112498610
7088.5782708442	0.0010550577494186
7088.8866604535	0.0012413423749357
7089.1950500628	0.0014264169553922
7089.5034396721	0.0016099171654763
7089.8118292814	0.0017914837527533
7090.1202188907	0.0019707635908046
7090.4286085000	0.0021474103794992
7090.7369981093	0.0023210850908101
7091.0453877186	0.0024914562614621
7091.3537773279	0.0026582002768244
7091.6621669372	0.0028210016644433
7091.9705565465	0.0029795533936336
7092.2789461559	0.0031335573588011
7092.5873357652	0.0032827249975263
7092.8957253745	0.0034267778620273
7093.2041149838	0.0035654481211240
7093.5125045931	0.0036984788834671
7093.8208942024	0.0038256244314395
7094.1292838117	0.0039466503423582
7094.4376734210	0.0040613334778611
7094.7460630303	0.0041694620797686
7095.0544526396	0.0042708360349417
7095.3628422489	0.0043652673799519
7095.6712318582	0.0044525810003564
7095.9796214675	0.0045326155362160
7096.2880110768	0.0046052244850206
7096.5964006861	0.0046702772467660
7096.9047902954	0.0047276599467070
7097.2131799047	0.0047772759710585
7097.5215695140	0.0048190461941355
7097.8299591233	0.0048529087531568
7098.1383487326	0.0048788184339915
7098.4467383419	0.0048967458893971
7098.7551279512	0.0049066767531860
7099.0635175605	0.0049086108006349
7099.3719071698	0.0049025613244853
7099.6802967791	0.0048885548198679
7099.9886863884	0.0048666309550495
7100.2970759977	0.0048368427493083
7100.6054656070	0.0047992569035191
7100.9138552163	0.0047539541389578
7101.2222448256	0.0047010294751027
7101.5306344349	0.0046405924095948
7101.8390240442	0.0045727668474652
7102.1474136535	0.0044976908454392
7102.4558032628	0.0044155162652824
7102.7641928721	0.0043264083694880
7103.0725824814	0.0042305454236351
7103.3809720907	0.0041281183045854
7103.6893617000	0.0040193301963392
7103.9977513093	0.0039043963619664
7104.3061409186	0.0037835438998466
7104.6145305279	0.0036570113688162
7104.9229201372	0.0035250482440473
7105.2313097465	0.0033879141876697
7105.5396993558	0.0032458781197974
7105.8480889651	0.0030992171093528
7106.1564785744	0.0029482151528878
7106.4648681837	0.0027931620757412
7106.7732577930	0.0026343526179627
7107.0816474023	0.0024720857536229
7107.3900370116	0.0023066643641534
7107.6984266209	0.0021383952094963
7108.0068162302	0.0019675891745233
7108.3152058395	0.0017945616795916
7108.6235954488	0.0016196329907809
7108.9319850581	0.0014431283697477
7109.2403746675	0.0012653778584129
7109.5487642768	0.0010867156362369
7109.8571538861	0.00090747906038919
7110.1655434954	0.00072800732188673
7110.4739331047	0.00054863994247459
7110.7823227140	0.00036971529910915
7111.0907123233	0.00019156931973539
7111.3991019326	1.4534467447103e-05
7111.7074915419	-0.00016106095469229
7112.0158811512	-0.00033489323661726
7112.3242707605	-0.00050664347981240
7112.6326603698	-0.00067599766345472
7112.9410499791	-0.00084264680522691
7113.2494395884	-0.0010062872225586
7113.5578291977	-0.0011666209278174
7113.8662188070	-0.0013233561535090
7114.1746084163	-0.0014762079744062
7114.4829980256	-0.0016248989498740
7114.7913876349	-0.0017691596088828
7115.0997772442	-0.0019087287247306
7115.4081668535	-0.0020433534933456
7115.7165564628	-0.0021727896235870
7116.0249460721	-0.0022968012817835
7116.3333356814	-0.0024151611575198
7116.6417252907	-0.0025276507915453
7116.9501149000	-0.0026340611457384
7117.2585045093	-0.0027341933839506
7117.5668941186	-0.0028278598629884
7117.8752837279	-0.0029148852897872
7118.1836733372	-0.0029951077853461
7118.4920629465	-0.0030683797144721
7118.8004525558	-0.0031345682610511
7119.1088421651	-0.0031935556475301
7119.4172317744	-0.0032452389905667
7119.7256213837	-0.0032895298732694
7120.0340109930	-0.0033263537383919
7120.3424006023	-0.0033556492215901
7120.6507902116	-0.0033773675421133
7120.9591798209	-0.0033914721285984
7121.2675694302	-0.0033979384511175
7121.5759590395	-0.0033967539655624
7121.8843486488	-0.0033879182952867
7122.1927382581	-0.0033714435870546
7122.5011278674	-0.0033473549550284
7122.8095174767	-0.0033156909076896
7123.1179070860	-0.0032765036968060
7123.4262966953	-0.0032298596760267
7123.7346863046	-0.0031758396015971
7124.0430759139	-0.0031145387846960
7124.3514655232	-0.0030460670777090
7124.6598551325	-0.0029705487334018
7124.9682447418	-0.0028881221246910
7125.2766343511	-0.0027989393245355
7125.5850239604	-0.0027031655843957
7125.8934135697	-0.0026009787196435
7126.2018031790	-0.0024925684442085
7126.5101927884	-0.0023781357218256
7126.8185823977	-0.0022578921943890
7127.1269720070	-0.0021320596322213
7127.4353616163	-0.0020008693649352
7127.7437512256	-0.0018645617913982
7128.0521408349	-0.0017233859621713
7128.3605304442	-0.0015775991444916
7128.6689200535	-0.0014274663580487
7128.9773096628	-0.0012732599978929
7129.2856992721	-0.0011152595706834
7129.5940888814	-0.00095375145289584
7129.9024784907	-0.00078902875670870
7130.2108681000	-0.00062139129138492
7130.5192577093	-0.00045114550789474
7130.8276473186	-0.00027860434857422
7131.1360369279	-0.00010408690810061
7131.4444265372	7.2082090658643e-05
7131.7528161465	0.00024957313050699
7132.0612057558	0.00042805300146997
7132.3695953651	0.00060718602860401
7132.6779849744	0.00078663540793360
7132.9863745837	0.00096606446748678
7133.2947641930	0.0011451377466807
7133.6031538023	0.0013235218036894
7133.9115434116	0.0015008857124192
7134.2199330209	0.0016769013657935
7134.5283226302	0.0018512435955253
7134.8367122395	0.0020235902131439
7135.1451018488	0.0021936221115317
7135.4534914581	0.0023610235049259
7135.7618810674	0.0025254823449071
7136.0702706767	0.0026866908625425
7136.3786602860	0.0028443462418564
7136.6870498953	0.0029981512755393
7136.9954395046	0.0031478149734392
7137.3038291139	0.0032930531086195
7137.6122187232	0.0034335886379549
7137.9206083325	0.0035691521732058
7138.2289979418	0.0036994824715767
7138.5373875511	0.0038243270138388
7138.8457771604	0.0039434428013368
7139.1541667697	0.0040565972669509
7139.4625563790	0.0041635693140681
7139.7709459883	0.0042641503648531
7140.0793355976	0.0043581452222692
7140.3877252069	0.0044453726957631
7140.6961148162	0.0045256659061328
7141.0045044255	0.0045988722684057
7141.3128940348	0.0046648532244476
7141.6212836441	0.0047234837912229
7141.9296732534	0.0047746520784960
7142.2380628627	0.0048182589283216
7142.5464524720	0.0048542177380895
7142.8548420813	0.0048824545496701
7143.1632316906	0.0049029083438520
7143.4716213000	0.0049155314803323
7143.7800109093	0.0049202902210518
7144.0884005186	0.0049171652237652
7144.3967901279	0.0049061520267617
7144.7051797372	0.0048872614106738
7145.0135693465	0.0048605195665475
7145.3219589558	0.0048259681919405
7145.6303485651	0.0047836645652936
7145.9387381744	0.0047336815584468
7146.2471277837	0.0046761075470587
7146.5555173930	0.0046110462301313
7146.8639070023	0.0045386164514877
7147.1722966116	0.0044589518816409
7147.4806862209	0.0043722005276336
7147.7890758302	0.0042785241531905
7148.0974654395	0.0041780976130295
7148.4058550488	0.0040711081732137
7148.7142446581	0.0039577547852321
7149.0226342674	0.0038382474741715
7149.3310238767	0.0037128068706825
7149.6394134860	0.0035816638153147
7149.9478030953	0.0034450591053225
7150.2561927046	0.0033032433435052
7150.5645823139	0.0031564768416407
7150.8729719232	0.0030050295690999
7151.1813615325	0.0028491810836755
7151.4897511418	0.0026892203970819
7151.7981407511	0.0025254457438072
7152.1065303604	0.0023581642764527
7152.4149199697	0.0021876916177451
7152.7233095790	0.0020143511766761
7153.0316991883	0.0018384732820351
7153.3400887976	0.0016603941166523
7153.6484784069	0.0014804545559013
7153.9568680162	0.0012989988703416
7154.2652576255	0.0011163733725800
7154.5736472348	0.00093292525693859
7154.8820368441	0.00074900160656408
7155.1904264534	0.00056494870861727
7155.4988160627	0.00038111162182142
7155.8072056720	0.00019783394759452
7156.1155952813	1.5457869485221e-05
7156.4239848906	-0.00016567580850682
7156.7323744999	-0.00034522773111896
7157.0407641092	-0.00052286022524937
7157.3491537185	-0.00069823777536366
7157.6575433278	-0.00087102770373737
7157.9659329371	-0.0010409010444250
7158.2743225464	-0.0012075334960765
7158.5827121557	-0.0013706063577719
7158.8911017650	-0.0015298073460076
7159.1994913743	-0.0016848312575533
7159.5078809836	-0.0018353805167787
7159.8162705929	-0.0019811656798815
7160.1246602022	-0.0021219060210609
7160.4330498116	-0.0022573302055365
7160.7414394209	-0.0023871770876478
7161.0498290302	-0.0025111966796168
7161.3582186395	-0.0026291511664616
7161.6666082488	-0.0027408158415595
7161.9749978581	-0.0028459797833299
7162.2833874674	-0.0029444462010219
7162.5917770767	-0.0030360324654985
7162.9001666860	-0.0031205697323166
7163.2085562953	-0.0031979023322841
7163.5169459046	-0.0032678871036101
7163.8253355139	-0.0033303928514247
7164.1337251232	-0.0033853000607060
7164.4421147325	-0.0034325009414353
7164.7505043418	-0.0034718999122471
7165.0588939511	-0.0035034144403724
7165.3672835604	-0.0035269760542230
7165.6756731697	-0.0035425313023005
7165.9840627790	-0.0035500425957036
7166.2924523883	-0.0035494888724284
7166.6008419976	-0.0035408659297835
7166.9092316069	-0.0035241864007100
7167.2176212162	-0.0034994795169759
7167.5260108255	-0.0034667907859415
7167.8344004348	-0.0034261816442120
7168.1427900441	-0.0033777290642197
7168.4511796534	-0.0033215252033379
7168.7595692627	-0.0032576771082111
7169.0679588720	-0.0031863064006287
7169.3763484813	-0.0031075488748942
7169.6847380906	-0.0030215539784716
7169.9931276999	-0.0029284841946387
7170.3015173092	-0.0028285143154308
7170.6099069185	-0.0027218307396987
7170.9182965278	-0.0026086308603874
7171.2266861371	-0.0024891226023143
7171.5350757464	-0.0023635241675283
7171.8434653557	-0.0022320639997120
7172.1518549650	-0.0020949809613053
7172.4602445743	-0.0019525246070648
7172.7686341836	-0.0018049554070985
7173.0770237929	-0.0016525448724477
7173.3854134022	-0.0014955755216857
7173.6938030115	-0.0013343405798257
7174.0021926208	-0.0011691433909091
7174.3105822301	-0.0010002965356548
7174.6189718394	-0.00082812075666355
7174.9273614487	-0.00065294374841823
7175.2357510580	-0.00047509881642747
7175.5441406673	-0.00029492359506797
7175.8525302766	-0.00011275885954198
7176.1609198859	7.1052503386470e-05
7176.4693094952	0.00025616631120522
7176.7776991045	0.00044223767591707
7177.0860887138	0.00062892134293991
7177.3944783231	0.00081587185204959
7177.7028679325	0.0010027435821340
7178.0112575418	0.0011891907781324
7178.3196471511	0.0013748676350211
7178.6280367604	0.0015594284861651
7178.9364263697	0.0017425281770560
7179.2448159790	0.0019238226888286
7179.5532055883	0.0021029699091888
7179.8615951976	0.0022796304707940
7180.1699848069	0.0024534685908258
7180.4783744162	0.0026241529290484
7180.7867640255	0.0027913574052930
7181.0951536348	0.0029547619033559
7181.4035432441	0.0031140529873954
7181.7119328534	0.0032689246211852
7182.0203224627	0.0034190789815700
7182.3287120720	0.0035642273772666
7182.6371016813	0.0037040911916407
7182.9454912906	0.0038384028326886
7183.2538808999	0.0039669065922981
7183.5622705092	0.0040893593138134
7183.8706601185	0.0042055307202349
7184.1790497278	0.0043152033850786
7184.4874393371	0.0044181723651402
7184.7958289464	0.0045142446600605
7185.1042185557	0.0046032386338748
7185.4126081650	0.0046849834734293
7185.7209977743	0.0047593189845205
7186.0293873836	0.0048260958107026
7186.3377769929	0.0048851760525520
7186.6461666022	0.0049364342214026
7186.9545562115	0.0049797583713258
7187.2629458208	0.0050150513349611
7187.5713354301	0.0050422317861441
7187.8797250394	0.0050612349618766
7188.1881146487	0.0050720130954166
7188.4965042580	0.0050745355204769
7188.8048938673	0.0050687884823133
7189.1132834766	0.0050547747926029
7189.4216730859	0.0050325134829049
7189.7300626952	0.0050020394860330
7190.0384523045	0.0049634034013434
7190.3468419138	0.0049166713583173
7190.6552315231	0.0048619248953755
7190.9636211324	0.0047992607742895
7191.2720107417	0.0047287906375034
7191.5804003510	0.0046506405574003
7191.8887899603	0.0045649505016664
7192.1971795696	0.0044718736769763
7192.5055691789	0.0043715759282654
7192.8139587882	0.0042642353086305
7193.1223483975	0.0041500418753882
7193.4307380068	0.0040291977078099
7193.7391276161	0.0039019171029763
7194.0475172254	0.0037684269182060
7194.3559068347	0.0036289669253464
7194.6642964440	0.0034837900271340
7194.9726860534	0.0033331622363569
7195.2810756627	0.0031773623909082
7195.5894652720	0.0030166815909720
7195.8978548813	0.0028514223756347
7196.2062444906	0.0026818977095079
7196.5146340999	0.0025084298530596
7196.8230237092	0.0023313491829595
7197.1314133185	0.0021509930515976
7197.4398029278	0.0019677047140084
7197.7481925371	0.0017818323958853
7198.0565821464	0.0015937284626686
7198.3649717557	0.0014037487270126
7198.6733613650	0.0012122519274848
7198.9817509743	0.0010195993669251
7199.2901405836	0.00082615471816919
7199.5985301929	0.00063228385089634
7199.9069198022	0.00043835470631673
7200.2153094115	0.00024473713627875
7200.5236990208	5.1802606410387e-05
7200.8320886301	-0.00014007625645293
7201.1404782394	-0.00033052636269417
7201.4488678487	-0.00051917503707761
7201.7572574580	-0.00070565108708530
7202.0656470673	-0.00088958596615487
7202.3740366766	-0.0010706149092900
7202.6824262859	-0.0012483780883813
7202.9908158952	-0.0014225216885521
7203.2992055045	-0.0015926988234155
7203.6075951138	-0.0017585703472453
7203.9159847231	-0.0019198056095711
7204.2243743324	-0.0020760831952600
7204.5327639417	-0.0022270916357265
7204.8411535510	-0.0023725300436845
7205.1495431603	-0.0025121087237452
7205.4579327696	-0.0026455496891313
7205.7663223789	-0.0027725869962728
7206.0747119882	-0.0028929669290730
7206.3831015975	-0.0030064480284022
7206.6914912068	-0.0031128010355864
7206.9998808161	-0.0032118088241109
7207.3082704254	-0.0033032664678881
7207.6166600347	-0.0033869815165511
7207.9250496440	-0.0034627745297063
7208.2334392533	-0.0035304798904827
7208.5418288626	-0.0035899468026687
7208.8502184719	-0.0036410404170088
7209.1586080812	-0.0036836429015580
7209.4669976905	-0.0037176543786168
7209.7753872998	-0.0037429936221305
7210.0837769091	-0.0037595983877581
7210.3921665184	-0.0037674254882248
7210.7005561277	-0.0037664506660525
7211.0089457370	-0.0037566682425876
7211.3173353463	-0.0037380906727656
7211.6257249556	-0.0037107481295931
7211.9341145650	-0.0036746880942339
7212.2425041743	-0.0036299749860296
7212.5508937836	-0.0035766898003123
7212.8592833929	-0.0035149297914764
7213.1676730022	-0.0034448082435896
7213.4760626115	-0.0033664541754073
7213.7844522208	-0.0032800120563507
7214.0928418301	-0.0031856416294272
7214.4012314394	-0.0030835177877989
7214.7096210487	-0.0029738305445612
7215.0180106580	-0.0028567850175256
7215.3264002673	-0.0027326014268814
7215.6347898766	-0.0026015151758444
7215.9431794859	-0.0024637768173340
7216.2515690952	-0.0023196518658102
7216.5599587045	-0.0021694204546194
7216.8683483138	-0.0020133768388239
7217.1767379231	-0.0018518287215922
7217.4851275324	-0.0016850963624844
7217.7935171417	-0.0015135115478173
7218.1019067510	-0.0013374165068780
7218.4102963603	-0.0011571628112974
7218.7186859696	-0.00097311021096752
7219.0270755789	-0.00078562548171238
7219.3354651882	-0.00059508137022126
7219.6438547975	-0.00040185564697121
7219.9522444068	-0.00020633026424934
7220.2606340161	-8.8906601941177e-06
7220.5690236254	0.00019007476765906
7220.8774132347	0.00039017505490353
7221.1858028440	0.00059101697431253
7221.4941924533	0.00079220526634063
7221.8025820626	0.00099334290571325
7222.1109716719	0.0011940315201168
7222.4193612812	0.0013938719802682
7222.7277508905	0.0015924652128957
7223.0361404998	0.0017894131952649
7223.3445301091	0.0019843201436574
7223.6529197184	0.0021767938089246
7223.9613093277	0.0023664467807193
7224.2696989370	0.0025528977886964
7224.5780885463	0.0027357728602693
7224.8864781556	0.0029147063194957
7225.1948677649	0.0030893416444338
7225.5032573742	0.0032593321608963
7225.8116469835	0.0034243416525701
7226.1200365928	0.0035840448962259
7226.4284262021	0.0037381280888207
7226.7368158114	0.0038862892459332
7227.0452054207	0.0040282385638493
7227.3535950300	0.0041636986855604
7227.6619846393	0.0042924049195424
7227.9703742486	0.0044141054027458
7228.2787638579	0.0045285612483716
7228.5871534672	0.0046355467413820
7228.8955430766	0.0047348496503267
7229.2039326859	0.0048262716880588
7229.5123222952	0.0049096291758374
7229.8207119045	0.0049847538515813
7230.1291015138	0.0050514937756495
7230.4374911231	0.0051097142993986
7230.7458807324	0.0051592989066879
7231.0542703417	0.0052001499122102
7231.3626599510	0.0052321889116524
7231.6710495603	0.0052553569346941
7231.9794391696	0.0052696143674350
7232.2878287789	0.0052749406947073
7232.5962183882	0.0052713341306544
7232.9046079975	0.0052588111866923
7233.2129976068	0.0052374062105275
7233.5213872161	0.0052071709891951
7233.8297768254	0.0051681743543563
7234.1381664347	0.0051205017478183
7234.4465560440	0.0050642548023002
7234.7549456533	0.0049995508931454
7235.0633352626	0.0049265227402510
7235.3717248719	0.0048453180214813
7235.6801144812	0.0047560990771151
7235.9885040905	0.0046590428495599
7236.2968936998	0.0045543409397128
7236.6052833091	0.0044421997297621
7236.9136729184	0.0043228405749587
7237.2220625277	0.0041965000467620
7237.5304521370	0.0040634300018771
7237.8388417463	0.0039238973046007
7238.1472313556	0.0037781832805882
7238.4556209649	0.0036265828629004
7238.7640105742	0.0034694034279759
7239.0724001835	0.0033069634390333
7239.3807897928	0.0031395910308907
7239.6891794021	0.0029676227254260
7239.9975690114	0.0027914023353143
7240.3059586207	0.0026112800562021
7240.6143482300	0.0024276118205163
7240.9227378393	0.0022407588343192
7241.2311274486	0.0020510871731057
7241.5395170579	0.0018589673716245
7241.8479066672	0.0016647739892053
7242.1562962765	0.0014688850684837
7242.4646858858	0.0012716815241006
7242.7730754951	0.0010735464955572
7243.0814651044	0.00087486467109984
7243.3898547137	0.00067602170148181
7243.6982443230	0.00047740363419865
7244.0066339323	0.00027939641241061
7244.3150235416	8.2385399773772e-05
7244.6234131509	-0.00011324524290822
7244.9318027602	-0.00030711331586719
7245.2401923695	-0.00049883951522719
7245.5485819788	-0.00068804858891571
7245.8569715882	-0.00087437068700627
7246.1653611975	-0.0010574428081342
7246.4737508068	-0.0012369101575253
7246.7821404161	-0.0014124273506720
7247.0905300254	-0.0015836594272174
7247.3989196347	-0.0017502825539166
7247.7073092440	-0.0019119843530356
7248.0156988533	-0.0020684639446120
