#Parameters = {beta=0.6; bunch=3.6; conductivity=10000; l=20; l_pipe=40; nmesh=50; r=10; r_pipe=2; samples=2000; wakelength=400; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / cm"	"Z (beta=0.6) [Real Part]"
#-----------------------------------
415.92178818069	0.019023660112725
415.95249074541	0.018898977866090
415.98319331013	0.018771388027225
416.01389587485	0.018640911331734
416.04459843957	0.018507569013869
416.07530100429	0.018371383056259
416.10600356901	0.018232376058864
416.13670613373	0.018090571097418
416.16740869845	0.017945991776396
416.19811126317	0.017798662013939
416.22881382789	0.017648605984564
416.25951639261	0.017495848071896
416.29021895733	0.017340412845900
416.32092152205	0.017182325022409
416.35162408677	0.017021609604487
416.38232665149	0.016858292112012
416.41302921621	0.016692398699210
416.44373178093	0.016523956071073
416.47443434565	0.016352991750092
416.50513691037	0.016179533959119
416.53583947509	0.016003611570344
416.56654203981	0.015825253943059
416.59724460453	0.015644490769840
416.62794716925	0.015461352039841
416.65864973397	0.015275867823120
416.68935229869	0.015088068198851
416.72005486341	0.014897983234585
416.75075742813	0.014705643012975
416.78145999285	0.014511077800104
416.81216255757	0.014314318167544
416.84286512229	0.014115395054121
416.87356768701	0.013914340047486
416.90427025173	0.013711185382878
416.93497281645	0.013505963901744
416.96567538117	0.013298708996417
416.99637794589	0.013089454630469
417.02708051061	0.012878235123905
417.05778307533	0.012665085056531
417.08848564005	0.012450039181704
417.11918820477	0.012233132314505
417.14989076949	0.012014399255971
417.18059333421	0.011793874890137
417.21129589893	0.011571594205466
417.24199846365	0.011347592322843
417.27270102837	0.011121904583935
417.30340359309	0.010894566744552
417.33410615781	0.010665614942359
417.36480872253	0.010435085629238
417.39551128725	0.010203015699837
417.42621385197	0.0099694422346496
417.45691641669	0.0097344024968396
417.48761898141	0.0094979339187336
417.51832154613	0.0092600740719107
417.54902411085	0.0090208605341470
417.57972667557	0.0087803310616570
417.61042924029	0.0085385235347233
417.64113180501	0.0082954761921492
417.67183436973	0.0080512273963500
417.70253693445	0.0078058159218170
417.73323949917	0.0075592807047404
417.76394206389	0.0073116610952664
417.79464462861	0.0070629966343205
417.82534719333	0.0068133269936513
417.85604975805	0.0065626917314690
417.88675232277	0.0063111304341522
417.91745488749	0.0060586825027393
417.94815745221	0.0058053871560647
417.97886001693	0.0055512834744113
418.00956258165	0.0052964105214960
418.04026514637	0.0050408074860203
418.07096771109	0.0047845138201490
418.10167027581	0.0045275692669342
418.13237284053	0.0042700138893058
418.16307540525	0.0040118881585565
418.19377796997	0.0037532329339691
418.22448053468	0.0034940893592107
418.25518309941	0.0032344986271193
418.28588566412	0.0029745019443392
418.31658822885	0.0027141402504069
418.34729079356	0.0024534541704205
418.37799335828	0.0021924839382519
418.40869592300	0.0019312693117826
418.43939848772	0.0016698497371400
418.47010105244	0.0014082646108253
418.50080361716	0.0011465532350564
418.53150618188	0.00088475501904654
418.56220874660	0.00062290976592960
418.59291131132	0.00036105758326498
418.62361387604	9.9238990096818e-05
418.65431644076	-0.00016250507077363
418.68501900548	-0.00042413343788837
418.71572157020	-0.00068560483199013
418.74642413492	-0.00094687810092263
418.77712669964	-0.0012079123131258
418.80782926436	-0.0014686670699774
418.83853182908	-0.0017291024741085
418.86923439380	-0.0019891791857129
418.89993695852	-0.0022488583989266
418.93063952324	-0.0025081016647845
418.96134208796	-0.0027668707777489
418.99204465268	-0.0030251276045101
419.02274721740	-0.0032828339021369
419.05344978212	-0.0035399512004490
419.08415234684	-0.0037964407836656
419.11485491156	-0.0040522636480370
419.14555747628	-0.0043073804449972
419.17626004100	-0.0045617517356923
419.20696260572	-0.0048153380584814
419.23766517044	-0.0050681001370644
419.26836773516	-0.0053199989975191
419.29907029988	-0.0055709961789037
419.32977286460	-0.0058210537708279
419.36047542932	-0.0060701344527953
419.39117799404	-0.0063182014800061
419.42188055876	-0.0065652186009518
419.45258312348	-0.0068111499108072
419.48328568820	-0.0070559597807761
419.51398825292	-0.0072996126623009
419.54469081764	-0.0075420728873622
419.57539338236	-0.0077833046881595
419.60609594708	-0.0080232721629133
419.63679851180	-0.0082619392685101
419.66750107652	-0.0084992699687713
419.69820364124	-0.0087352282496974
419.72890620596	-0.0089697782238393
419.75960877068	-0.0092028843594892
419.79031133540	-0.0094345115614053
419.82101390012	-0.0096646252695487
419.85171646484	-0.0098931916062755
419.88241902956	-0.010120177213383
419.91312159428	-0.010345549349654
419.94382415900	-0.010569275717627
419.97452672372	-0.010791324331542
420.00522928844	-0.011011663417041
420.03593185316	-0.011230261371435
420.06663441788	-0.011447086530785
420.09733698260	-0.011662107227624
420.12803954732	-0.011875291846605
420.15874211204	-0.012086608714268
420.18944467676	-0.012296026389889
420.22014724148	-0.012503513699266
420.25084980620	-0.012709039920479
420.28155237092	-0.012912574772420
420.31225493564	-0.013114088563628
420.34295750036	-0.013313552220128
420.37366006508	-0.013510937197578
420.40436262980	-0.013706215439258
420.43506519452	-0.013899359385680
420.46576775924	-0.014090341750704
420.49647032396	-0.014279135470658
420.52717288868	-0.014465713637435
420.55787545340	-0.014650049494252
420.58857801812	-0.014832116352343
420.61928058284	-0.015011887662777
420.64998314756	-0.015189337201382
420.68068571228	-0.015364439231621
420.71138827700	-0.015537168351133
420.74209084172	-0.015707499819690
420.77279340644	-0.015875409483805
420.80349597116	-0.016040873668667
420.83419853588	-0.016203869153214
420.86490110060	-0.016364373300580
420.89560366532	-0.016522363688320
420.92630623004	-0.016677818104065
420.95700879476	-0.016830714628236
420.98771135948	-0.016981031534941
421.01841392420	-0.017128747221201
421.04911648892	-0.017273840349135
421.07981905364	-0.017416289966350
421.11052161836	-0.017556075576471
421.14122418308	-0.017693177279795
421.17192674780	-0.017827576000438
421.20262931252	-0.017959253299169
421.23333187724	-0.018088191344808
421.26403444196	-0.018214372956286
421.29473700668	-0.018337781335164
421.32543957140	-0.018458400055842
421.35614213612	-0.018576212683349
421.38684470084	-0.018691202938553
421.41754726556	-0.018803354491199
421.44824983028	-0.018912651070076
421.47895239500	-0.019019076541897
421.50965495972	-0.019122615195536
421.54035752444	-0.019223251751355
421.57106008916	-0.019320971634533
421.60176265388	-0.019415761144221
421.63246521860	-0.019507607612004
421.66316778332	-0.019596499172566
421.69387034804	-0.019682424877096
421.72457291276	-0.019765374437827
421.75527547748	-0.019845338025672
421.78597804220	-0.019922306031780
421.81668060692	-0.019996268963422
421.84738317164	-0.020067217102966
421.87808573636	-0.020135140582200
421.90878830108	-0.020200029504333
421.93949086580	-0.020261874038524
421.97019343052	-0.020320664515359
422.00089599524	-0.020376391861832
422.03159855996	-0.020429047783153
422.06230112468	-0.020478624955619
422.09300368940	-0.020525117056802
422.12370625412	-0.020568518758366
422.15440881884	-0.020608825750372
422.18511138356	-0.020646034457205
422.21581394828	-0.020680141774971
422.24651651300	-0.020711144883985
422.27721907772	-0.020739040976275
422.30792164244	-0.020763827211951
422.33862420716	-0.020785500600426
422.36932677188	-0.020804058034162
422.40002933660	-0.020819496587293
422.43073190132	-0.020831813555836
422.46143446604	-0.020841006823237
422.49213703076	-0.020847074980831
422.52283959548	-0.020850017425486
422.55354216020	-0.020849834562097
422.58424472492	-0.020846527619665
422.61494728964	-0.020840098730021
422.64564985436	-0.020830550689448
422.67635241908	-0.020817886766889
422.70705498380	-0.020802110569262
422.73775754852	-0.020783225788947
422.76846011324	-0.020761236244993
422.79916267796	-0.020736145877356
422.82986524268	-0.020707958652870
422.86056780740	-0.020676678780252
422.89127037212	-0.020642310955988
422.92197293684	-0.020604860270869
422.95267550156	-0.020564332540987
422.98337806628	-0.020520734138849
423.01408063100	-0.020474072143552
423.04478319572	-0.020424354288882
423.07548576044	-0.020371588907032
423.10618832516	-0.020315784846601
423.13689088988	-0.020256951323726
423.16759345460	-0.020195097923997
423.19829601932	-0.020130234720026
423.22899858404	-0.020062371960958
423.25970114876	-0.019991520298244
423.29040371348	-0.019917690859742
423.32110627820	-0.019840895117010
423.35180884292	-0.019761145107073
423.38251140764	-0.019678453213968
423.41321397236	-0.019592832309856
423.44391653708	-0.019504295607882
423.47461910180	-0.019412856705520
423.50532166652	-0.019318529375615
423.53602423124	-0.019221327709157
423.56672679596	-0.019121266111235
423.59742936068	-0.019018359400090
423.62813192540	-0.018912622892436
423.65883449012	-0.018804072497104
423.68953705484	-0.018692724850463
423.72023961956	-0.018578597258334
423.75094218428	-0.018461707721044
423.78164474900	-0.018342075038082
423.81234731372	-0.018219718326345
423.84304987844	-0.018094657126362
423.87375244316	-0.017966911184627
423.90445500788	-0.017836500148010
423.93515757260	-0.017703443526860
423.96586013732	-0.017567760645261
423.99656270204	-0.017429470743474
424.02726526676	-0.017288593112867
424.05796783148	-0.017145147511639
424.08867039620	-0.016999154315363
424.11937296092	-0.016850634666188
424.15007552564	-0.016699610740343
424.18077809036	-0.016546105946402
424.21148065508	-0.016390144631686
424.24218321980	-0.016231752004147
424.27288578452	-0.016070953990349
424.30358834924	-0.015907776694775
424.33429091396	-0.015742246155931
424.36499347868	-0.015574388097821
424.39569604340	-0.015404227679599
424.42639860812	-0.015231789570534
424.45710117284	-0.015057097975536
424.48780373756	-0.014880176988954
424.51850630228	-0.014701050893144
424.54920886700	-0.014519744569116
424.57991143172	-0.014336283880495
424.61061399644	-0.014150695831237
424.64131656116	-0.013963008664595
424.67201912588	-0.013773251929700
424.70272169060	-0.013581456087907
424.73342425532	-0.013387652188135
424.76412682004	-0.013191871435627
424.79482938476	-0.012994144992502
424.82553194948	-0.012794503557840
424.85623451420	-0.012592977151723
424.88693707892	-0.012389595095632
424.91763964364	-0.012184386228971
424.94834220836	-0.011977379226124
424.97904477308	-0.011768602933591
425.00974733780	-0.011558086679992
425.04044990252	-0.011345860687182
425.07115246724	-0.011131956213286
425.10185503196	-0.010916405735327
425.13255759668	-0.010699242697172
425.16326016140	-0.010480501311792
425.19396272612	-0.010260216249987
425.22466529084	-0.010038422394154
425.25536785556	-0.0098151543747549
425.28607042028	-0.0095904463545920
425.31677298500	-0.0093643318918566
425.34747554972	-0.0091368440376638
425.37817811444	-0.0089080154615874
425.40888067916	-0.0086778787359019
425.43958324388	-0.0084464666025520
425.47028580860	-0.0082138123515848
425.50098837332	-0.0079799498655312
425.53169093804	-0.0077449140148531
425.56239350276	-0.0075087403965170
425.59309606748	-0.0072714653863471
425.62379863220	-0.0070331258522797
425.65450119692	-0.0067937588665232
425.68520376164	-0.0065534014332156
425.71590632636	-0.0063120903114672
425.74660889108	-0.0060698617557759
425.77731145580	-0.0058267517162107
425.80801402052	-0.0055827956729503
425.83871658524	-0.0053380288677047
425.86941914996	-0.0050924866160123
425.90012171468	-0.0048462044481662
425.93082427940	-0.0045992182998704
425.96152684412	-0.0043515646361999
425.99222940884	-0.0041032805279681
426.02293197356	-0.0038544035333246
426.05363453828	-0.0036049717280585
426.08433710300	-0.0033550234465665
426.11503966772	-0.0031045970064578
426.14574223244	-0.0028537306041013
426.17644479716	-0.0026024621913242
426.20714736188	-0.0023508293936015
426.23784992660	-0.0020988695064148
426.26855249132	-0.0018466195027845
426.29925505604	-0.0015941162596030
426.32995762076	-0.0013413965859517
426.36066018548	-0.0010884973553405
426.39136275020	-0.00083545563942962
426.42206531492	-0.00058230872121846
426.45276787964	-0.00032909418529032
426.48347044436	-7.5849764288196e-05
426.51417300908	0.00017738654340308
426.54487557380	0.00043057651776582
426.57557813852	0.00068368199842901
426.60628070324	0.00093666479532928
426.63698326796	0.0011894868377509
426.66768583268	0.0014421102094543
426.69838839740	0.0016944969920048
426.72909096212	0.0019466094865083
426.75979352684	0.0021984101100103
426.79049609156	0.0024498614825724
426.82119865628	0.0027009264278041
426.85190122100	0.0029515678879323
426.88260378572	0.0032017491123267
426.91330635044	0.0034514334935779
426.94400891516	0.0037005846520359
426.97471147988	0.0039491661330400
427.00541404460	0.0041971414770561
427.03611660932	0.0044444742012244
427.06681917404	0.0046911276834928
427.09752173876	0.0049370651289707
427.12822430348	0.0051822496184468
427.15892686820	0.0054266441024375
427.18962943292	0.0056702114664825
427.22033199764	0.0059129147476128
427.25103456236	0.0061547172664591
427.28173712708	0.0063955827274007
427.31243969180	0.0066354753623547
427.34314225652	0.0068743600311838
427.37384482124	0.0071122021094889
427.40454738596	0.0073489673800391
427.43524995068	0.0075846220555818
427.46595251540	0.0078191324147964
427.49665508012	0.0080524646326329
427.52735764484	0.0082845846720219
427.55806020956	0.0085154582144124
427.58876277428	0.0087450506621502
427.61946533900	0.0089733271462663
427.65016790372	0.0092002527164226
427.68087046844	0.0094257925620999
427.71157303316	0.0096499123460522
427.74227559788	0.0098725782959357
427.77297816260	0.010093757365465
427.80368072732	0.010313417206011
427.83438329204	0.010531526293985
427.86508585676	0.010748053729797
427.89578842148	0.010962969041908
427.92649098620	0.011176241842231
427.95719355092	0.011387841680614
427.98789611564	0.011597737896246
428.01859868036	0.011805899549539
428.04930124508	0.012012295278109
428.08000380980	0.012216893567734
428.11070637452	0.012419662882197
428.14140893924	0.012620571965782
428.17211150396	0.012819590014162
428.20281406868	0.013016687042699
428.23351663340	0.013211833814425
428.26421919812	0.013405002074536
428.29492176284	0.013596164389359
428.32562432756	0.013785294004793
428.35632689228	0.013972364686729
428.38702945700	0.014157350356052
428.41773202172	0.014340224946258
428.44843458644	0.014520962188485
428.47913715116	0.014699535407764
428.50983971588	0.014875917759848
428.54054228060	0.015050082177369
428.57124484532	0.015222001629897
428.60194741004	0.015391649332820
428.63264997476	0.015558999016202
428.66335253948	0.015724025157472
428.69405510420	0.015886703060286
428.72475766892	0.016047008954839
428.75546023364	0.016204920013318
428.78616279836	0.016360414233716
428.81686536308	0.016513470243832
428.84756792780	0.016664067058760
428.87827049252	0.016812183810164
428.90897305724	0.016957799634158
428.93967562196	0.017100893536324
428.97037818668	0.017241444264926
429.00108075140	0.017379430422128
429.03178331612	0.017514830527400
429.06248588084	0.017647623248100
429.09318844556	0.017777787582354
429.12389101028	0.017905303062920
429.15459357500	0.018030149870847
429.18529613972	0.018152309112396
429.21599870444	0.018271762785481
429.24670126916	0.018388493897802
429.27740383388	0.018502486131407
429.30810639860	0.018613723998447
429.33880896332	0.018722192439211
429.36951152804	0.018827876714896
429.40021409276	0.018930762199839
429.43091665748	0.019030834228228
429.46161922220	0.019128077935720
429.49232178692	0.019222478370564
429.52302435164	0.019314020486612
429.55372691636	0.019402689368016
429.58442948108	0.019488470264047
429.61513204580	0.019571348875953
429.64583461052	0.019651311615603
429.67653717524	0.019728345823869
429.70723973996	0.019802439810452
429.73794230468	0.019873582871663
429.76864486940	0.019941765277918
429.79934743412	0.020006978145038
429.83004999884	0.020069213162998
429.86075256356	0.020128462437906
429.89145512828	0.020184718132331
429.92215769300	0.020237972323494
429.95286025772	0.020288216850695
429.98356282244	0.020335443353931
430.01426538716	0.020379643204123
430.04496795188	0.020420807735235
430.07567051660	0.020458928562189
430.10637308132	0.020493997906046
430.13707564604	0.020526008799873
430.16777821076	0.020554955359025
430.19848077548	0.020580832862800
430.22918334020	0.020603637833843
430.25988590492	0.020623367880946
430.29058846964	0.020640021480402
430.32129103436	0.020653597781997
430.35199359908	0.020664096088046
430.38269616380	0.020671515518102
430.41339872852	0.020675854933278
430.44410129324	0.020677112731291
430.47480385796	0.020675286871500
430.50550642268	0.020670375158078
430.53620898740	0.020662375495764
430.56691155212	0.020651286229638
430.59761411684	0.020637106378254
430.62831668156	0.020619836209413
430.65901924628	0.020599477145936
430.68972181100	0.020576031922047
430.72042437572	0.020549504714609
430.75112694044	0.020519900590526
430.78182950516	0.020487225225666
430.81253206988	0.020451484649384
430.84323463460	0.020412684751859
430.87393719932	0.020370831159973
430.90463976404	0.020325928984328
430.93534232876	0.020277983097914
430.96604489348	0.020226998074649
430.99674745820	0.020172978696973
431.02745002292	0.020115930104058
431.05815258764	0.020055858179111
431.08885515236	0.019992769826001
431.11955771708	0.019926673267827
431.15026028180	0.019857577937376
431.18096284652	0.019785494341370
431.21166541124	0.019710433862142
431.24236797596	0.019632408447760
431.27307054068	0.019551430230116
431.30377310540	0.019467511227512
431.33447567012	0.019380663178267
431.36517823484	0.019290897604016
431.39588079956	0.019198225706644
431.42658336428	0.019102658789328
431.45728592900	0.019004208356551
431.48798849372	0.018902886445322
431.51869105844	0.018798705979665
431.54939362316	0.018691680835001
431.58009618788	0.018581826001179
431.61079875260	0.018469157411853
431.64150131732	0.018353691933253
431.67220388204	0.018235447102276
431.70290644676	0.018114440765400
431.73360901148	0.017990690976851
431.76431157620	0.017864215699399
431.79501414092	0.017735032728424
431.82571670564	0.017603159807754
431.85641927036	0.017468614546452
431.88712183508	0.017331414750032
431.91782439980	0.017191578598655
431.94852696452	0.017049124823534
431.97922952924	0.016904072991600
432.00993209396	0.016756443383528
432.04063465868	0.016606257123600
432.07133722340	0.016453536196502
432.10203978812	0.016298303078094
432.13274235284	0.016140580796928
432.16344491756	0.015980392593096
432.19414748228	0.015817761887682
432.22485004700	0.015652712204957
432.25555261172	0.015485267183766
432.28625517644	0.015315450638020
432.31695774116	0.015143286501866
432.34766030588	0.014968799106184
432.37836287060	0.014792013233434
432.40906543532	0.014612954023567
432.43976800004	0.014431647184406
432.47047056476	0.014248118941422
432.50117312948	0.014062395918928
432.53187569420	0.013874505252391
432.56257825892	0.013684474373479
432.59328082364	0.013492331002325
432.62398338836	0.013298103027538
432.65468595308	0.013101818730400
432.68538851780	0.012903506676299
432.71609108252	0.012703195790276
432.74679364724	0.012500915465103
432.77749621196	0.012296695639194
432.80819877668	0.012090566697248
432.83890134140	0.011882559429775
432.86960390612	0.011672705029456
432.90030647084	0.011461034744646
432.93100903556	0.011247580009704
432.96171160028	0.011032372285924
432.99241416500	0.010815442987704
433.02311672972	0.010596823402041
433.05381929444	0.010376544997696
433.08452185916	0.010154639499567
433.11522442388	0.0099311389747839
433.14592698860	0.0097060760219442
433.17662955332	0.0094794840213749
433.20733211804	0.0092513971066859
433.23803468276	0.0090218502061179
433.26873724748	0.0087908789627889
433.29943981220	0.0085585193232274
433.33014237692	0.0083248074834816
433.36084494164	0.0080897796017827
433.39154750636	0.0078534715556750
433.42225007108	0.0076159187165628
433.45295263580	0.0073771560664016
433.48365520052	0.0071372183178889
433.51435776524	0.0068961400256734
433.54506032996	0.0066539558647641
433.57576289468	0.0064107009213875
433.60646545940	0.0061664110736309
433.63716802412	0.0059211229310295
433.66787058884	0.0056748741585993
433.69857315356	0.0054277033402846
433.72927571828	0.0051796498135090
433.75997828300	0.0049307532712809
433.79068084772	0.0046810534705517
433.82138341244	0.0044305899129954
433.85208597716	0.0041794015533147
433.88278854188	0.0039275267528440
433.91349110660	0.0036750032682391
433.94419367132	0.0034218681821925
433.97489623604	0.0031681585058527
434.00559880076	0.0029139112943299
434.03630136548	0.0026591639385809
434.06700393020	0.0024039544959635
434.09770649492	0.0021483218479933
434.12840905964	0.0018923058971878
434.15911162436	0.0016359473193388
434.18981418908	0.0013792872584678
434.22051675380	0.0011223673000493
434.25121931852	0.00086522883187284
434.28192188324	0.00060791300711696
434.31262444796	0.00035046031988637
434.34332701268	9.2910564702496e-05
434.37402957740	-0.00016469704866900
434.40473214212	-0.00042232391741827
434.43543470684	-0.00067993155239641
434.46613727156	-0.00093748152816027
434.49683983628	-0.0011949351972245
434.52754240100	-0.0014522532396429
434.55824496572	-0.0017093958117907
434.58894753044	-0.0019663223818685
434.61965009516	-0.0022229918352356
434.65035265988	-0.0024793627289608
434.68105522460	-0.0027353934706096
434.71175778932	-0.0029910426266659
434.74246035404	-0.0032462691181033
434.77316291876	-0.0035010324254997
434.80386548348	-0.0037552926695397
434.83456804820	-0.0040090105028326
434.86527061292	-0.0042621469998969
434.89597317764	-0.0045146635779171
434.92667574236	-0.0047665216695414
434.95737830708	-0.0050176827100030
434.98808087180	-0.0052681077891688
435.01878343652	-0.0055177576628322
435.04948600124	-0.0057665927849349
435.08018856596	-0.0060145734159727
435.11089113068	-0.0062616596320606
435.14159369540	-0.0065078114667701
435.17229626012	-0.0067529892075458
435.20299882484	-0.0069971533939791
435.23370138956	-0.0072402649628104
435.26440395428	-0.0074822853721060
435.29510651900	-0.0077231765149763
435.32580908372	-0.0079629006965734
435.35651164844	-0.0082014206032245
435.38721421316	-0.0084386991678076
435.41791677788	-0.0086746994421200
435.44861934260	-0.0089093844798327
435.47932190732	-0.0091427173780996
435.51002447204	-0.0093746612604476
435.54072703676	-0.0096051792513323
435.57142960148	-0.0098342344910332
435.60213216620	-0.010061790199507
435.63283473092	-0.010287809785850
435.66353729564	-0.010512256902047
435.69423986036	-0.010735095505913
435.72494242508	-0.010956289972872
435.75564498980	-0.011175804962261
435.78634755452	-0.011393605597967
435.81705011924	-0.011609657463438
435.84775268396	-0.011823926566335
435.87845524868	-0.012036379222701
435.90915781340	-0.012246982168019
435.93986037812	-0.012455702466277
435.97056294284	-0.012662507350034
436.00126550756	-0.012867364250263
436.03196807228	-0.013070240804710
436.06267063700	-0.013271104694422
436.09337320172	-0.013469923861559
436.12407576644	-0.013666666453027
436.15477833116	-0.013861300878813
436.18548089588	-0.014053795825684
436.21618346060	-0.014244120390905
436.24688602532	-0.014432244125176
436.27758859004	-0.014618137148681
436.30829115476	-0.014801770126270
436.33899371948	-0.014983114322228
436.36969628420	-0.015162141559306
436.40039884892	-0.015338824038842
436.43110141364	-0.015513134393626
436.46180397836	-0.015685045477255
436.49250654308	-0.015854530380046
436.52320910780	-0.016021562340173
436.55391167252	-0.016186114778045
436.58461423724	-0.016348161340583
436.61531680196	-0.016507675927950
436.64601936668	-0.016664632856721
436.67672193140	-0.016819006983767
436.70742449612	-0.016970773740842
436.73812706084	-0.017119909312393
436.76882962556	-0.017266390627472
436.79953219028	-0.017410195228387
436.83023475500	-0.017551301345068
436.86093731972	-0.017689687721622
436.89163988444	-0.017825333565994
436.92234244916	-0.017958218257074
436.95304501388	-0.018088321275743
436.98374757860	-0.018215622256517
437.01445014332	-0.018340100961005
437.04515270804	-0.018461737379293
437.07585527276	-0.018580511812945
437.10655783748	-0.018696405150570
437.13726040220	-0.018809398973333
437.16796296692	-0.018919475766842
437.19866553164	-0.019026618732902
437.22936809636	-0.019130811947799
437.26007066108	-0.019232040261321
437.29077322580	-0.019330289234525
437.32147579052	-0.019425545040443
437.35217835524	-0.019517794032640
437.38288091996	-0.019607022852340
437.41358348468	-0.019693218203665
437.44428604940	-0.019776366792642
437.47498861412	-0.019856455467972
437.50569117884	-0.019933471235437
437.53639374356	-0.020007401626434
437.56709630828	-0.020078234718417
437.59779887300	-0.020145959378614
437.62850143772	-0.020210565395805
437.65920400244	-0.020272043556032
437.68990656716	-0.020330385592018
437.72060913188	-0.020385584108025
437.75131169660	-0.020437632342288
437.78201426132	-0.020486524199216
437.81271682604	-0.020532253889708
437.84341939076	-0.020574815744642
437.87412195548	-0.020614204223953
437.90482452020	-0.020650413775811
437.93552708492	-0.020683438999352
437.96622964964	-0.020713274788207
437.99693221436	-0.020739916318132
438.02763477908	-0.020763359360637
438.05833734380	-0.020783600459519
438.08903990852	-0.020800636962438
438.11974247324	-0.020814467185632
438.15044503796	-0.020825090286678
438.18114760268	-0.020832506353878
438.21185016740	-0.020836716171802
438.24255273212	-0.020837721116395
438.27325529684	-0.020835523135519
438.30395786156	-0.020830124295236
438.33466042628	-0.020821526892859
438.36536299100	-0.020809733556872
438.39606555572	-0.020794746917888
438.42676812044	-0.020776570018782
438.45747068516	-0.020755206185823
438.48817324988	-0.020730659153686
438.51887581460	-0.020702933229122
438.54957837932	-0.020672033379289
438.58028094404	-0.020637965299022
438.61098350876	-0.020600735325770
438.64168607348	-0.020560350576388
438.67238863820	-0.020516818915307
438.70309120292	-0.020470148722425
438.73379376764	-0.020420348965553
438.76449633236	-0.020367429134828
438.79519889708	-0.020311398988374
438.82590146180	-0.020252268826575
438.85660402652	-0.020190049335227
438.88730659124	-0.020124751448166
438.91800915596	-0.020056386347552
438.94871172068	-0.019984965632850
438.97941428540	-0.019910501292330
439.01011685012	-0.019833005690250
439.04081941484	-0.019752491641708
439.07152197956	-0.019668972382502
439.10222454428	-0.019582461675694
439.13292710900	-0.019492973860253
439.16362967372	-0.019400523803858
439.19433223844	-0.019305126964958
439.22503480316	-0.019206799426203
439.25573736788	-0.019105557871115
439.28643993260	-0.019001419552320
439.31714249732	-0.018894402181586
439.34784506204	-0.018784523828779
439.37854762676	-0.018671802875750
439.40925019148	-0.018556257986040
439.43995275620	-0.018437908023556
439.47065532092	-0.018316772042963
439.50135788564	-0.018192869406985
439.53206045036	-0.018066219703881
439.56276301508	-0.017936842833631
439.59346557980	-0.017804759229797
439.62416814452	-0.017669989839480
439.65487070924	-0.017532556337886
439.68557327396	-0.017392480990309
439.71627583868	-0.017249786669776
439.74697840340	-0.017104496816724
439.77768096812	-0.016956635317226
439.80838353284	-0.016806226352811
439.83908609756	-0.016653294241474
439.86978866228	-0.016497863447471
439.90049122700	-0.016339958490636
439.93119379172	-0.016179603941420
439.96189635644	-0.016016824509700
439.99259892116	-0.015851645146999
440.02330148588	-0.015684091112591
440.05400405060	-0.015514188259222
440.08470661532	-0.015341963151858
440.11540918004	-0.015167443019711
440.14611174476	-0.014990655774783
440.17681430948	-0.014811629964298
440.20751687420	-0.014630394526751
440.23821943892	-0.014446978736874
440.26892200364	-0.014261411907969
440.29962456836	-0.014073723307499
440.33032713308	-0.013883942015213
440.36102969780	-0.013692096948883
440.39173226252	-0.013498216986134
440.42243482724	-0.013302331063424
440.45313739196	-0.013104468289274
440.48383995668	-0.012904658161542
440.51454252140	-0.012702930876170
440.54524508612	-0.012499317360421
440.57594765084	-0.012293849292161
440.60665021556	-0.012086559118987
440.63735278028	-0.011877479825481
440.66805534500	-0.011666644778236
440.69875790972	-0.011454087486131
440.72946047444	-0.011239841453005
440.76016303916	-0.011023939954943
440.79086560388	-0.010806415909907
440.82156816860	-0.010587301996155
440.85227073332	-0.010366630788220
440.88297329804	-0.010144434724062
440.91367586276	-0.0099207464843087
440.94437842748	-0.0096955990819343
440.97508099220	-0.0094690261139008
441.00578355692	-0.0092410618209777
441.03648612164	-0.0090117410681403
441.06718868636	-0.0087810992689261
441.09789125108	-0.0085491722024709
441.12859381580	-0.0083159958810822
441.15929638052	-0.0080816064892396
441.18999894524	-0.0078460400391558
441.22070150996	-0.0076093323552773
441.25140407468	-0.0073715190373518
441.28210663940	-0.0071326355215924
441.31280920412	-0.0068927171218124
441.34351176884	-0.0066517992599507
441.37421433356	-0.0064099176985305
441.40491689828	-0.0061671084328962
441.43561946300	-0.0059234078519061
441.46632202772	-0.0056788526993082
441.49702459244	-0.0054334801610776
441.52772715716	-0.0051873275519951
441.55842972188	-0.0049404323851735
441.58913228660	-0.0046928320959853
441.61983485132	-0.0044445639896608
441.65053741604	-0.0041956651792863
441.68123998076	-0.0039461725778728
441.71194254548	-0.0036961229236269
441.74264511020	-0.0034455529332367
441.77334767492	-0.0031944994792169
441.80405023964	-0.0029429997134409
441.83475280436	-0.0026910910203023
441.86545536908	-0.0024388112236422
441.89615793380	-0.0021861984147831
441.92686049852	-0.0019332909486259
441.95756306324	-0.0016801273285604
441.98826562796	-0.0014267459780677
442.01896819268	-0.0011731851493154
442.04967075740	-0.00091948280949559
442.08037332212	-0.00066567659423091
442.11107588684	-0.00041180380025720
442.14177845156	-0.00015790152317480
442.17248101628	9.5993190314551e-05
442.20318358100	0.00034984330389194
442.23388614572	0.00060361157383609
442.26458871044	0.00085726043552177
442.29529127516	0.0011107520704823
442.32599383988	0.0013640483217717
442.35669640460	0.0016171107792932
442.38739896932	0.0018699010244771
442.41810153404	0.0021223806805421
442.44880409876	0.0023745116360873
442.47950666348	0.0026262561331799
442.51020922820	0.0028775767901671
442.54091179292	0.0031284366349373
442.57161435764	0.0033787990030973
